name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Nepal,2023-03-23,71.9,50.7,61,71.9,50.7,61,49.7,68,0,0,0,,0,0,19,17.2,214.9,1012.8,38.1,4.7,237.7,20.5,9,,2023-03-23T06:04:55,2023-03-23T18:16:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-24,75.2,52.8,63.3,75.2,52.8,63.3,50.3,64.8,0,0,0,,0,0,19.9,20.1,216.8,1015.4,45.5,4,216.1,18.6,8,,2023-03-24T06:03:47,2023-03-24T18:16:55,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-25,76.5,51.8,63.2,76.5,51.8,63.2,48.4,61.4,0,0,0,,0,0,30,17.2,305.4,1017.8,35,4.7,248.8,21.4,8,,2023-03-25T06:02:39,2023-03-25T18:17:27,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-26,78.8,51.4,64.7,78.8,51.4,64.7,42.9,50.9,0,0,0,,0,0,28,12.7,254.4,1015.7,29,4.6,273,23.5,9,,2023-03-26T06:01:31,2023-03-26T18:17:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-27,77,52.3,64.5,77,52.3,64.5,43.9,50.3,0,0,0,,0,0,21,16.1,206,1014,44.9,4.4,258.7,22.3,9,,2023-03-27T06:00:24,2023-03-27T18:18:30,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-28,77.3,51.7,64.5,77.3,51.7,64.5,42.9,48.3,0,0,0,,0,0,16.6,15,194.3,1015,37.5,4.3,275.6,23.9,9,,2023-03-28T05:59:16,2023-03-28T18:19:01,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-29,77.6,51.8,64.6,77.6,51.8,64.6,44.9,51.3,0,0,0,,0,0,18.1,17.2,209.6,1016.8,34,3.8,272.8,23.5,9,,2023-03-29T05:58:09,2023-03-29T18:19:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-03-30,77.5,51.9,64.8,77.5,51.9,64.8,46.9,54.7,0,0,0,,0,0,21.7,15,207.7,1015.1,33.1,3.5,277.6,23.8,10,,2023-03-30T05:57:01,2023-03-30T18:20:04,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-03-31,72.5,53.6,58.6,72.5,53.6,58.6,50.8,76.7,0,0,0,,0,0,19,15,157.2,1016.1,67.9,3,135.3,11.5,6,,2023-03-31T05:55:54,2023-03-31T18:20:35,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-01,68.6,49.8,56.9,68.6,49.8,56.9,50.6,80.7,0.213,100,4.17,rain,0,0,17.9,17.2,147.3,1015.1,75,4.5,182.6,15.7,7,,2023-04-01T05:54:47,2023-04-01T18:21:07,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-04-02,71.3,47.2,57.7,71.3,46.2,57.6,49.4,76.3,0,0,0,,0,0,20.8,15,230,1012.5,55.6,4.6,230.8,19.9,9,,2023-04-02T05:53:40,2023-04-02T18:21:38,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-04-03,73.4,50,61.8,73.4,50,61.8,51.6,72,0.394,100,4.17,rain,0,0,17.9,10.3,216.7,1012.2,45.2,4.9,239.8,20.7,8,,2023-04-03T05:52:34,2023-04-03T18:22:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-04-04,77,52.5,63.6,77,52.5,63.6,50,65.5,0.039,100,4.17,rain,0,0,25.7,18.3,351.7,1014.3,40.8,4.6,251.6,21.9,8,,2023-04-04T05:51:27,2023-04-04T18:22:41,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-04-05,79.1,50.8,64.4,79.1,50.8,64.4,48.7,60.1,0.016,100,4.17,rain,0,0,21.9,13.9,233.6,1014,32.5,4.9,290.1,25.1,10,,2023-04-05T05:50:21,2023-04-05T18:23:12,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-04-06,82,53.1,66.2,80.4,53.1,66.2,46.8,53.2,0,0,0,,0,0,22.6,12.8,224.4,1016.6,28.1,4.4,295.5,25.5,10,,2023-04-06T05:49:15,2023-04-06T18:23:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-07,82,52.8,66.6,81.3,52.8,66.6,48.1,53.9,0,0,0,,0,0,21,15,209.4,1019,32.5,3.8,309.4,26.8,10,,2023-04-07T05:48:10,2023-04-07T18:24:15,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-08,80.6,55.4,67.6,79.3,55.4,67.5,48,52.8,0,0,0,,0,0,23,13.9,206,1021,63.3,3.2,294.1,25.4,10,,2023-04-08T05:47:05,2023-04-08T18:24:47,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-04-09,82.4,55.4,68.8,80.5,55.4,68.5,44,45.4,0,0,0,,0,0,26.4,13.9,286.2,1020.5,33.4,3.5,285.4,24.9,10,,2023-04-09T05:46:00,2023-04-09T18:25:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-04-10,82.5,53.6,68.6,80.9,53.6,68.4,42.3,40.6,0,0,0,,0,0,21.7,14.6,243.4,1018.3,28.1,4.2,304.1,26.4,10,,2023-04-10T05:44:56,2023-04-10T18:25:50,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-11,82.4,55.5,68.8,80.4,55.5,68.6,46,46.5,0,0,0,,0,0,20.1,20.2,190.8,1017.7,34,2.8,299.4,25.8,10,,2023-04-11T05:43:52,2023-04-11T18:26:22,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-12,84.2,57.2,69.4,81.4,57.2,69,45.8,46.1,0,0,0,,0,0,23,14.6,238.8,1017.3,28.8,2.6,311.4,26.9,10,,2023-04-12T05:42:49,2023-04-12T18:26:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-04-13,84.2,59,71.1,81.7,59,70.6,45.5,43.8,0,0,0,,0,0,22.6,15,292.9,1016.3,39.3,2.9,296.3,25.5,10,,2023-04-13T05:41:46,2023-04-13T18:27:26,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-04-14,85.5,57.3,71,83.3,57.3,70.5,48.7,47.7,0,0,0,,0,0,22.8,11.4,246.4,1016.8,61.5,3.3,286,24.8,10,,2023-04-14T05:40:44,2023-04-14T18:27:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-15,84.2,60.8,72.2,82.5,60.8,71.9,53.4,54.1,0,0,0,,0,0,18.1,11.4,271.9,1017.7,70.2,2.7,226.7,19.5,8,,2023-04-15T05:39:42,2023-04-15T18:28:30,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-16,87.5,61.5,73.1,85,61.5,72.4,49.1,47.5,0,0,0,,0,0,21.9,12.8,275.1,1015.4,62.4,2.7,279.8,24,9,,2023-04-16T05:38:41,2023-04-16T18:29:03,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-17,88.3,59,73.1,85.1,59,72.2,45.4,39.9,0,0,0,,0,0,21,11.4,314.6,1015.8,30.6,3.3,300.3,26,10,,2023-04-17T05:37:40,2023-04-17T18:29:35,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-18,89,59.8,74.5,85.8,59.8,73.6,46.5,40.6,0,0,0,,0,0,22.6,13.9,304.4,1016.9,28.1,3.2,290,25,10,,2023-04-18T05:36:40,2023-04-18T18:30:08,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-19,89.3,61.5,74.7,86.7,61.5,73.8,48,41.4,0,0,0,,0,0,23,12.7,272,1012.7,29.7,3.3,279.7,24,10,,2023-04-19T05:35:41,2023-04-19T18:30:41,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-04-20,87.8,61.6,75.4,84.8,61.6,74.3,46.4,39.3,0,0,0,,0,0,30,15,268.8,1010,31.8,3.4,282.2,24.4,10,,2023-04-20T05:34:42,2023-04-20T18:31:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-21,80.6,60.8,69.7,80,60.8,69.7,48.4,47.7,0.008,100,4.17,rain,0,0,36.9,25.6,303.5,1011.6,63.1,3.7,197.9,17.1,6,,2023-04-21T05:33:44,2023-04-21T18:31:47,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-04-22,82.1,54.7,68.9,80.8,54.7,68.7,45.7,47.3,0,0,0,,0,0,20.1,12.8,219.6,1011.9,29,4.7,247.4,21.3,9,,2023-04-22T05:32:47,2023-04-22T18:32:20,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-23,80.9,57.2,66.6,79.4,57.2,66.5,47.8,53.8,0,0,0,,0,0,27.7,18.3,155.6,1014.5,54.1,3.8,268.6,23.2,10,,2023-04-23T05:31:50,2023-04-23T18:32:53,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-24,64.4,55.4,58.6,64.4,55.4,58.6,51.8,78.4,0.457,100,8.33,rain,0,0,15.7,10.3,93.7,1019.5,74,4.2,224.3,19.3,8,,2023-04-24T05:30:54,2023-04-24T18:33:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-04-25,77,52,61.6,77,52,61.6,51.2,71.3,0.02,100,4.17,rain,0,0,17.2,12.7,131.1,1019.1,63.1,4.3,263.3,22.7,10,,2023-04-25T05:29:59,2023-04-25T18:34:00,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,remote,44449099999"
Nepal,2023-04-26,77,53.1,65.5,77,53.1,65.5,51.5,63.5,0,0,0,,0,0,18.3,16.1,200.5,1016.9,54.7,4.2,274.1,23.5,9,,2023-04-26T05:29:05,2023-04-26T18:34:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-27,78.5,56.1,67.6,78.5,56.1,67.6,53.2,62,0,0,0,,0,0,16.8,12.8,217.1,1016.5,51.4,3.5,213.9,18.5,7,,2023-04-27T05:28:12,2023-04-27T18:35:08,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-28,78.8,57.2,69.3,78.8,57.2,69.3,52.7,58.6,0,0,0,,0,0,23.7,12.8,260.7,1016.5,39.7,3.8,282.9,24.6,10,,2023-04-28T05:27:20,2023-04-28T18:35:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-29,78.8,59,66.8,78.8,59,66.8,55.1,68.8,0,0,0,,0,0,21,11.4,40.2,1016.3,67.2,3.7,224.8,19.5,8,,2023-04-29T05:26:28,2023-04-29T18:36:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-04-30,69.8,56.8,61.6,69.8,56.8,61.6,57.4,86.5,1.929,100,8.33,rain,0,0,15.7,12.8,113.5,1016,87.9,2.8,117.6,10.2,5,,2023-04-30T05:25:37,2023-04-30T18:36:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-01,64.6,58.2,61,64.6,58.2,61,56.7,85.9,0,0,0,,0,0,14.5,5.8,127.3,1016.2,85.2,3.8,196,16.9,7,,2023-05-01T05:24:48,2023-05-01T18:37:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-02,66.4,55.4,60.7,66.4,55.4,60.7,55.7,84.2,0,0,0,,0,0,15.2,5.8,147.3,1017.1,81,3.9,154,13.2,6,,2023-05-02T05:23:59,2023-05-02T18:37:59,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-03,75.2,55.4,62.6,75.2,55.4,62.6,55.7,79.9,0.157,100,4.17,rain,0,0,18.3,10.3,190.4,1018.2,82.8,4,204,17.5,7,,2023-05-03T05:23:11,2023-05-03T18:38:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-04,64.5,57.2,60.5,64.5,57.2,60.5,57.3,89.3,0.413,100,4.17,rain,0,0,14.1,6.9,86.1,1017.2,80.8,3.4,166.1,14.3,6,,2023-05-04T05:22:24,2023-05-04T18:39:08,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-05,77,54.7,65.8,77,54.7,65.8,55.3,71.8,0,0,0,,0,0,19.7,12.8,267.4,1014,42.5,4.4,280,24.1,8,,2023-05-05T05:21:38,2023-05-05T18:39:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-06,81.1,59,70.7,81.4,59,70.7,56.5,63.1,0,0,0,,0,0,19.5,14.7,253.4,1012.3,33.3,5,289,24.9,9,,2023-05-06T05:20:54,2023-05-06T18:40:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-07,82.4,60.8,71.8,82.1,60.8,71.7,54.8,57.4,0,0,0,,0,0,17.9,15,250.3,1012.8,42.1,4.9,252,21.6,9,,2023-05-07T05:20:10,2023-05-07T18:40:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-08,84.2,60.8,72.7,82.3,60.8,72.3,50.6,48.8,0,0,0,,0,0,23,13.9,262.3,1013.2,35.4,5.1,276.8,23.8,9,,2023-05-08T05:19:27,2023-05-08T18:41:28,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-05-09,84.2,59,72.6,81.6,59,72,46.3,43.1,0,0,0,,0,0,25.5,13.9,313.1,1013.3,28.1,4.9,324.7,28.1,10,,2023-05-09T05:18:46,2023-05-09T18:42:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-05-10,84.2,60.8,72.6,82.1,60.8,72.1,44.4,39.5,0,0,0,,0,0,18.3,19.7,183.9,1013,32.7,5.1,283.9,24.5,10,,2023-05-10T05:18:05,2023-05-10T18:42:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT"
Nepal,2023-05-11,83.7,59,71.4,81.4,59,70.9,41.2,35.7,0,0,0,,0,0,17.9,12.2,181.9,1015.8,28.1,5,315.4,27.2,10,,2023-05-11T05:17:26,2023-05-11T18:43:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-12,84.2,58.3,71.9,81.7,58.3,71.5,48.3,45.2,0,0,0,,0,0,17,16.5,192.5,1016.4,29.9,4,331.3,28.6,10,,2023-05-12T05:16:48,2023-05-12T18:43:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-13,84.2,62.5,73.2,82.5,62.5,73.1,57,58.6,0,0,0,,0,0,17.4,11.4,216.7,1015.6,31.1,3.8,317.3,27.4,10,,2023-05-13T05:16:11,2023-05-13T18:44:22,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-05-14,82.4,60.8,72.9,82.9,60.8,73,59.9,65.7,0,0,0,,0,0,36.9,13.9,232.5,1012,67.6,3.4,287,24.8,9,,2023-05-14T05:15:35,2023-05-14T18:44:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-15,81.8,58,69.3,82.6,58,69.3,57.5,67.9,0.787,100,4.17,rain,0,0,20.1,18.3,273.1,1011.3,51.7,4.7,238,20.5,8,,2023-05-15T05:15:01,2023-05-15T18:45:32,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-16,81.9,59.7,69.6,82.7,59.7,69.6,58.6,69.9,0.02,100,4.17,rain,0,0,20.6,11,23.8,1012.8,54.2,4.4,259.5,22.4,8,,2023-05-16T05:14:27,2023-05-16T18:46:06,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-17,82.4,60.8,68.8,83.4,60.8,69,61.1,78.4,1.063,100,8.33,rain,0,0,18.8,16.1,125.8,1015.5,79.7,3.4,261.4,22.7,9,,2023-05-17T05:13:55,2023-05-17T18:46:41,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-18,78.8,57.9,67.7,78.8,57.9,67.7,60.4,79,0.658,100,8.33,rain,0,0,23,10.3,233.8,1016.2,81.5,3.5,244.9,21.2,8,,2023-05-18T05:13:24,2023-05-18T18:47:15,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-19,82.4,61.4,70.4,82.7,61.4,70.4,60.2,73.3,0.327,100,4.17,rain,0,0,35.8,18.3,290.5,1014.3,68.6,4,250.8,21.6,8,,2023-05-19T05:12:54,2023-05-19T18:47:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,remote,44449099999"
Nepal,2023-05-20,80.6,57,68.2,81.8,57,68.3,56.4,67.6,0.079,100,4.17,rain,0,0,23,12.8,253.1,1014,51.1,4.5,259,22.3,8,,2023-05-20T05:12:26,2023-05-20T18:48:24,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-21,80.6,59,70.4,81.1,59,70.4,58.8,68.4,0.118,100,4.17,rain,0,0,18.3,22,202.3,1015.3,54,4.5,276.8,23.9,9,,2023-05-21T05:11:59,2023-05-21T18:48:58,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-22,82.4,65.5,73.7,83.4,65.5,74,62.8,70.1,0,0,0,,0,0,17.9,12.8,239.8,1016,61.3,4,275.1,23.6,9,,2023-05-22T05:11:33,2023-05-22T18:49:31,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-23,79.4,66.1,72.2,79.4,66.1,72.2,63.4,74.8,0.008,100,4.17,rain,0,0,16.1,12.8,143.7,1015.3,61.9,4,257.1,22.1,8,,2023-05-23T05:11:08,2023-05-23T18:50:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"44454099999,VNKT,remote,44449099999"
Nepal,2023-05-24,83.9,66.2,72.4,84.4,66.2,72.4,61.9,71,0,0,0,,0,0,14.5,13.9,287.8,1014.8,64.2,4.7,274,23.6,9,,2023-05-24T05:10:45,2023-05-24T18:50:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-25,77.2,61.4,67.7,77.2,61.4,67.7,61,80,0.047,100,8.33,rain,0,0,20.8,12.7,241.2,1013.3,57.8,4.7,173.9,15,8,,2023-05-25T05:10:23,2023-05-25T18:51:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"44454099999,VNKT,remote,44449099999"
Nepal,2023-05-26,77,57.9,68.2,77,57.9,68.2,59.4,75.3,0.276,100,4.17,rain,0,0,16.1,12.8,183.2,1013.9,63.9,5.3,224.7,19.2,7,,2023-05-26T05:10:03,2023-05-26T18:51:43,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-27,77.2,62.4,68.4,77.2,62.4,68.4,61,78.7,0.717,100,8.33,rain,0,0,17.9,17.2,218.8,1013.7,76.9,4.7,240,20.7,8,,2023-05-27T05:09:43,2023-05-27T18:52:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-28,77,60.6,68.9,77,60.6,68.9,59.7,74.6,0.386,100,4.17,rain,0,0,17.2,9.2,241.9,1015.6,61.9,4.8,239.8,20.9,9,,2023-05-28T05:09:25,2023-05-28T18:52:47,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"44454099999,VNKT,44449099999"
Nepal,2023-05-29,83.7,61.9,73,86,61.9,73.2,62.5,71.3,0,0,0,,0,0,13.9,9.2,261.9,1017.4,36,5,248.7,21.3,8,,2023-05-29T05:09:08,2023-05-29T18:53:19,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-30,87.9,64.2,76.1,91.4,64.2,76.7,63,66.2,0,0,0,,0,0,18.6,9.2,249.4,1016.9,31,5,292.8,25.2,10,,2023-05-30T05:08:53,2023-05-30T18:53:49,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-05-31,86,66.1,77.2,86.1,66.1,77.3,60.6,58.4,0,0,0,,0,0,21.7,20.2,288.6,1015,37.3,5.1,298.8,25.8,9,,2023-05-31T05:08:39,2023-05-31T18:54:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-01,87.8,66.4,77.4,87.3,66.4,77.3,59.3,55.8,0,0,0,,0,0,19.2,13.9,211.9,1012.6,29.5,5.3,277.6,23.9,9,,2023-06-01T05:08:26,2023-06-01T18:54:50,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-02,87.6,65.8,77,87.6,65.8,76.7,57.9,53.8,0,0,0,,0,0,21.7,13.9,201.2,1012.1,35.4,5.1,296,25.7,9,,2023-06-02T05:08:15,2023-06-02T18:55:19,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-03,86.6,64.1,76.4,85.6,64.1,76.1,56.9,52.9,0,0,0,,0,0,18.3,16.1,195.3,1013.6,34.2,5.2,269.3,23.2,9,,2023-06-03T05:08:05,2023-06-03T18:55:48,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-04,86,65.1,76.4,84.8,65.1,76.3,57,52.8,0,0,0,,0,0,17.7,13.9,185.5,1013.6,29.5,5.5,296.2,25.5,9,,2023-06-04T05:07:56,2023-06-04T18:56:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-05,84.2,66.1,76,84.3,66.1,76,58.9,56.4,0,0,0,,0,0,16.1,12.7,285.7,1013.3,50.8,5.2,256.1,22.1,8,,2023-06-05T05:07:48,2023-06-05T18:56:44,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-06,86,66.9,75.3,85,66.9,75.3,58.4,56.9,0,0,0,,0,0,18.8,17.2,177,1012.6,56.6,4.9,288.4,24.9,9,,2023-06-06T05:07:42,2023-06-06T18:57:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-07,86.2,64.7,76.6,87.8,64.7,76.8,59.3,56.4,0,0,0,,0,0,14.8,16.1,201.3,1012.3,37.9,4.9,283.5,24.6,9,,2023-06-07T05:07:37,2023-06-07T18:57:37,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-08,88.1,66.7,78.8,89.4,66.7,78.9,60.7,55.8,0,0,0,,0,0,16.3,10.3,311.3,1011.7,38.5,4.6,284.8,24.5,9,,2023-06-08T05:07:34,2023-06-08T18:58:03,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-09,88.8,67,79.4,90.8,67,79.7,61.2,55.2,0,0,0,,0,0,18.1,14.6,213.6,1009.2,51.4,4.6,260.8,22.4,9,,2023-06-09T05:07:31,2023-06-09T18:58:28,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Nepal,2023-06-10,86,69.8,78.9,87.6,69.8,79.3,63.1,59.6,0,0,0,,0,0,16.1,17.2,217.8,1008.2,50.9,4.6,281.6,24.4,9,,2023-06-10T05:07:30,2023-06-10T18:58:52,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-11,87.3,70.9,78.8,90.6,70.9,79.7,65.3,64.1,0,0,0,,0,0,21.5,12.8,239.3,1007.4,68.6,4.3,254.8,21.9,8,,2023-06-11T05:07:30,2023-06-11T18:59:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"44454099999,VNKT,44449099999"
Nepal,2023-06-12,84.2,67.9,75.2,87.5,67.9,75.8,67.6,78.4,1.154,100,8.33,rain,0,0,19.5,12.8,218,1007.5,76.1,4.3,237.7,20.5,9,,2023-06-12T05:07:32,2023-06-12T18:59:38,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"44454099999,VNKT,44449099999"
